id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,crime_rate,prop.availability,days_last_review,dis_in_miles,Bronx,Brooklyn,Manhattan,Queens,Staten_Island,entire_home,private_room,shared_room
30159757,40.78572,-73.94468,100,1,13,1.78,1,12.5434,0.739726027,46,0.16131471,0,0,1,0,0,0,1,0
30160167,40.73941,-73.82099,49,1,19,2.5,5,7.9745,0.131506849,28,1.46846946,0,0,0,1,0,0,1,0
30160427,40.76044,-73.96097,189,2,3,2.43,1,10.9143,0.079452055,8,0.36991318,0,0,1,0,0,1,0,0
30161160,40.75606,-73.99662,199,1,21,2.96,30,22.9773,0.364383562,16,0.29503457,0,0,1,0,0,0,1,0
30161268,40.76171,-73.91725,300,3,2,0.32,1,8.3745,0.147945205,58,0.36762806,0,0,0,1,0,0,1,0
30161460,40.75491,-73.99644,199,1,24,3.27,30,22.9773,0.424657534,18,0.24103702,0,0,1,0,0,0,1,0
30161645,40.7552,-73.99672,179,1,10,1.36,30,22.9773,0.479452055,65,0.2657154,0,0,1,0,0,0,1,0
30161866,40.75652,-73.99826,179,1,24,3.23,30,22.9773,0.452054795,30,0.21898309,0,0,1,0,0,0,1,0
30168118,40.74041,-73.89029,49,30,3,0.5,103,8.4051,0.534246575,39,0.42532382,0,0,0,1,0,0,1,0
30169107,40.69338,-73.94328,75,1,29,4.6,1,17.0945,0.230136986,3,0.31503301,0,1,0,0,0,0,1,0
30169470,40.71501,-73.98478,95,2,5,0.71,1,17.1053,0.452054795,21,0.26546676,0,0,1,0,0,0,1,0
30171467,40.68048,-73.8125,72,2,26,3.8,2,10.0048,0.868493151,21,0.79225814,0,0,0,1,0,1,0,0
30172902,40.71284,-73.98861,75,5,14,2.09,2,17.1053,0.594520548,11,0.10781008,0,0,1,0,0,0,1,0
30173614,40.64489,-73.96363,65,3,15,2.05,2,7.5312,0.569863014,15,0.07784349,0,1,0,0,0,0,1,0
30173864,40.68665,-73.97183,112,5,2,0.37,1,18.9222,0.032876712,85,0.11690072,0,1,0,0,0,0,1,0
30175190,40.68504,-73.91699,175,1,16,3.97,1,17.891,0.024657534,4,0.09645857,0,1,0,0,0,1,0,0
30175521,40.68234,-73.98129,44,2,3,0.47,2,22.5122,0,184,0.15882818,0,1,0,0,0,0,1,0
30176919,40.73128,-73.95439,95,7,1,0.34,2,14.1874,0,87,0.00204008,0,1,0,0,0,0,1,0
30177516,40.7723,-73.99363,188,2,12,1.93,1,44.8156,0,35,0.60293408,0,0,1,0,0,1,0,0
30179242,40.79396,-73.96311,400,4,39,5.18,1,9.5529,0.726027397,3,0.17090542,0,0,1,0,0,1,0,0
30179548,40.72828,-73.98823,125,2,1,0.75,2,16.1427,1,40,0.1924702,0,0,1,0,0,1,0,0
30179869,40.73031,-73.98666,139,2,2,0.32,2,16.1427,1,64,0.17072021,0,0,1,0,0,1,0,0
30180208,40.81533,-73.95733,70,3,3,0.42,1,12.2706,0,188,0.05718011,0,0,1,0,0,0,1,0
30181399,40.73045,-74.00266,90,2,1,0.16,1,24.6521,0,188,0.1724959,0,0,1,0,0,0,1,0
30181945,40.70771,-74.00641,229,29,1,0.73,327,20.7862,0.6,41,0.11776044,0,0,1,0,0,1,0,0
30182137,40.7719,-73.95521,133,30,3,0.69,91,10.9143,0.934246575,52,0.26962858,0,0,1,0,0,1,0,0
30183115,40.76186,-73.99737,150,10,4,0.58,1,44.8156,0,144,0.50793303,0,0,1,0,0,1,0,0
30183428,40.79757,-73.96065,135,2,2,0.32,1,9.5529,0.002739726,36,0.1105338,0,0,1,0,0,1,0,0
30184318,40.68589,-73.94236,175,5,1,0.16,1,17.0945,0.230136986,189,0.41856116,0,1,0,0,0,1,0,0
30184570,40.7107,-73.95846,100,1,1,0.14,1,11.0839,0,212,0.16288305,0,1,0,0,0,0,1,0
30186549,40.66436,-73.95275,120,3,43,5.94,1,11.4804,0.153424658,9,0.15220599,0,1,0,0,0,1,0,0
30186632,40.68377,-73.95804,70,4,1,0.13,1,17.0945,0,228,0.17603348,0,1,0,0,0,1,0,0
30186710,40.70316,-73.94914,110,1,13,1.85,1,11.0839,0.016438356,44,0.10471559,0,1,0,0,0,0,1,0
30187331,40.77568,-73.90303,100,1,2,0.27,1,8.3745,0,212,0.47335745,0,0,0,1,0,0,1,0
30187850,40.79535,-73.9641,120,5,1,0.18,1,9.5529,0,171,0.15099137,0,0,1,0,0,0,1,0
30188200,40.71781,-73.99783,130,3,17,2.34,1,18.5259,0.230136986,16,0.10754057,0,0,1,0,0,0,1,0
30189129,40.74848,-73.89149,35,2,1,0.16,3,8.253,0.849315068,191,0.11201379,0,0,0,1,0,0,0,1
30192717,40.76383,-73.98979,185,4,23,3.05,1,44.8156,0.630136986,12,0.22056219,0,0,1,0,0,1,0,0
30193023,40.75252,-73.96667,714,28,1,0.19,49,14.1041,0.704109589,156,0.36317021,0,0,1,0,0,1,0,0
30193024,40.75436,-73.9671,675,28,1,0.81,49,14.1041,0.693150685,37,0.23762022,0,0,1,0,0,1,0,0
30193032,40.75363,-73.96648,675,28,2,0.32,49,14.1041,0.665753425,142,0.29708585,0,0,1,0,0,1,0,0
30193034,40.754,-73.96531,675,28,6,0.95,49,14.1041,0.693150685,75,0.30955623,0,0,1,0,0,1,0,0
30193035,40.75381,-73.96724,675,28,2,0.31,49,14.1041,0.61369863,142,0.26952801,0,0,1,0,0,1,0,0
30193131,40.75385,-73.96536,956,4,2,0.29,49,14.1041,0.219178082,201,0.3159742,0,0,1,0,0,1,0,0
30193136,40.75276,-73.96582,675,28,1,0.23,49,14.1041,0.687671233,133,0.366172,0,0,1,0,0,1,0,0
30193154,40.75439,-73.96647,675,28,4,0.63,49,14.1041,0.693150685,44,0.25195978,0,0,1,0,0,1,0,0
30193183,40.75232,-73.96696,675,28,1,0.6,49,14.1041,0.64109589,50,0.37131659,0,0,1,0,0,1,0,0
30193239,40.75271,-73.96575,714,28,1,0.19,49,14.1041,0.704109589,154,0.37092765,0,0,1,0,0,1,0,0
30193258,40.75376,-73.96644,714,28,1,0.16,49,14.1041,0.704109589,187,0.29014178,0,0,1,0,0,1,0,0
30193375,40.75385,-73.96573,675,28,1,0.6,49,14.1041,0.64109589,50,0.30444142,0,0,1,0,0,1,0,0
30193397,40.75428,-73.96566,675,28,1,0.16,49,14.1041,0.616438356,192,0.2830302,0,0,1,0,0,1,0,0
30198386,40.75982,-73.80629,59,1,32,4.62,1,7.7702,0.065753425,5,1.24294785,0,0,0,1,0,1,0,0
30198546,40.71744,-73.98957,115,3,19,2.81,1,17.1053,0,8,0.11578319,0,0,1,0,0,0,1,0
30199043,40.74453,-73.99196,150,1,4,0.55,1,21.5079,0.002739726,3,0.11638837,0,0,1,0,0,0,1,0
30199622,40.75714,-73.96748,90,1,42,5.68,1,14.1041,0.123287671,16,0.08637832,0,0,1,0,0,0,1,0
30199980,40.66181,-73.98218,130,4,2,0.28,1,9.9778,0.490410959,44,0.17704651,0,1,0,0,0,1,0,0
30200030,40.68325,-73.96487,110,4,4,0.65,2,18.9222,0,49,0.05074334,0,1,0,0,0,1,0,0
30200332,40.80402,-73.96345,266,14,2,0.78,12,12.2706,0.235616438,43,0.17776188,0,0,1,0,0,1,0,0
30200473,40.6953,-73.898,100,1,5,0.68,1,7.9676,0,42,0.31132275,0,0,0,1,0,0,1,0
30200791,40.70887,-73.92154,200,3,1,0.16,1,13.4682,0.01369863,189,0.17163311,0,1,0,0,0,1,0,0
30200839,40.63921,-74.02474,90,3,19,2.75,1,6.2414,0.142465753,15,0.30076883,0,1,0,0,0,1,0,0
30201476,40.71532,-74.00645,303,30,1,0.2,232,20.7862,0.906849315,151,0.13941247,0,0,1,0,0,1,0,0
30201810,40.72664,-73.85884,250,2,1,0.18,1,4.7827,1,169,0.25968573,0,0,0,1,0,1,0,0
30202750,40.64682,-74.08575,86,5,1,0.16,1,7.4154,0.117808219,187,3.37116969,0,0,0,0,1,1,0,0
30203891,40.71941,-74.00856,80,1,38,5.04,2,20.7862,0.901369863,11,0.08791986,0,0,1,0,0,0,1,0
30205007,40.72573,-73.98841,100,2,11,1.47,1,16.1427,0.279452055,10,0.17917592,0,0,1,0,0,1,0,0
30205920,40.69498,-73.90698,179,1,5,0.7,1,13.4682,1,176,0.16386204,0,1,0,0,0,1,0,0
30205956,40.71853,-73.96415,220,2,6,0.84,1,14.1874,0.043835616,12,0.40306789,0,1,0,0,0,1,0,0
30206080,40.76917,-73.95367,230,2,13,1.78,1,10.9143,0,120,0.24689391,0,0,1,0,0,1,0,0
30208046,40.76635,-73.9205,89,3,2,0.71,2,8.3745,0.569863014,84,0.05913922,0,0,0,1,0,0,1,0
30208369,40.60626,-73.9754,40,1,1,0.14,1,5.8083,0.917808219,219,0.21781401,0,1,0,0,0,0,1,0
30208544,40.70542,-74.00678,105,2,3,0.47,1,20.7862,0.021917808,9,0.15517773,0,0,1,0,0,0,1,0
30209908,40.76826,-73.98719,175,7,2,0.79,1,44.8156,0.515068493,57,0.27539414,0,0,1,0,0,1,0,0
30209958,40.71225,-73.94961,50,2,2,0.92,1,11.0839,0,8,0.10165259,0,1,0,0,0,0,1,0
30212188,40.75523,-73.99827,107,1,25,3.52,30,22.9773,0.463013699,43,0.20614675,0,0,1,0,0,0,1,0
30212514,40.75506,-73.99803,199,1,7,0.95,30,22.9773,0.454794521,156,0.2197893,0,0,1,0,0,0,1,0
30212526,40.66493,-73.98136,125,1,27,3.82,1,12.441,0.049315068,2,0.10757499,0,1,0,0,0,1,0,0
30212741,40.75074,-73.89339,43,30,1,0.43,37,8.253,0.002739726,69,0.29012622,0,0,0,1,0,0,1,0
30213232,40.73925,-73.87745,35,29,2,0.38,7,8.4051,0.002739726,76,0.168188,0,0,0,1,0,0,1,0
30213410,40.73885,-73.87553,33,29,2,0.71,7,8.4051,0.002739726,24,0.16583891,0,0,0,1,0,0,1,0
30215130,40.73331,-74.00502,165,1,2,0.32,1,24.6521,0,120,0.11098575,0,0,1,0,0,1,0,0
30218133,40.74749,-73.9869,182,3,16,2.31,1,123.5776,0.824657534,8,0.15796482,0,0,1,0,0,1,0,0
30219534,40.74741,-73.98732,227,3,16,2.44,1,123.5776,0.879452055,9,0.15278399,0,0,1,0,0,1,0,0
30223426,40.73477,-73.87858,41,30,2,0.76,103,8.4051,0.734246575,42,0.15767146,0,0,0,1,0,0,1,0
30224962,40.72853,-73.98762,115,2,6,0.87,1,16.1427,0.063013699,91,0.20895476,0,0,1,0,0,0,1,0
30225205,40.86757,-73.8649,60,2,1,0.16,1,10.0687,0.994520548,189,0.18848411,1,0,0,0,0,0,1,0
30225291,40.74779,-73.98859,135,4,9,1.46,1,123.5776,0.860273973,18,0.13218819,0,0,1,0,0,1,0,0
30226474,40.85056,-73.78829,65,3,2,0.27,1,9.7146,0.243835616,212,2.08650651,1,0,0,0,0,0,1,0
30226855,40.76734,-73.95233,100,4,28,3.8,2,10.9143,0.109589041,6,0.33140914,0,0,1,0,0,0,1,0
30226880,40.78535,-73.94268,99,2,12,1.64,1,12.5434,0.482191781,27,0.24199574,0,0,1,0,0,0,1,0
30227054,40.74903,-73.98528,375,1,7,1.1,1,123.5776,0,7,0.14056358,0,0,1,0,0,1,0,0
30227502,40.75339,-73.96765,250,1,1,0.13,1,14.1041,0.175342466,227,0.29050094,0,0,1,0,0,1,0,0
30227667,40.74875,-73.99697,175,1,24,3.17,1,22.9773,1,14,0.20368305,0,0,1,0,0,1,0,0
30227942,40.73622,-73.8466,90,2,37,5.05,1,4.7827,0.057534247,4,0.74489604,0,0,0,1,0,1,0,0
30229400,40.77112,-73.95652,49,2,17,2.31,1,10.9143,0.106849315,36,0.18642454,0,0,1,0,0,0,0,1
30229464,40.68811,-73.95627,65,2,18,2.48,4,17.0945,0.939726027,36,0.17790443,0,1,0,0,0,0,1,0
30229561,40.82669,-73.93832,44,1,15,2.38,1,15.3365,0.123287671,19,0.21631801,0,0,1,0,0,0,1,0
30229776,40.68795,-73.95614,65,2,9,1.29,4,17.0945,0.852054795,71,0.17932236,0,1,0,0,0,0,1,0
30229901,40.68976,-73.95639,65,2,13,2.15,4,17.0945,0.879452055,32,0.15058388,0,1,0,0,0,0,1,0
30229988,40.75421,-73.96834,246,3,1,0.16,1,14.1041,1,188,0.22758949,0,0,1,0,0,1,0,0
30231026,40.75811,-73.99527,300,2,5,0.8,1,22.9773,0,35,0.29499543,0,0,1,0,0,1,0,0
30231630,40.7385,-73.9065,99,1,43,5.73,1,9.0806,0.632876712,5,0.50161104,0,0,0,1,0,1,0,0
30231632,40.71246,-73.99069,355,2,10,2.34,1,17.1053,0.205479452,23,0.09973512,0,0,1,0,0,0,1,0
30231655,40.712,-73.95397,120,3,2,0.32,1,11.0839,0,41,0.14363597,0,1,0,0,0,1,0,0
30232726,40.83001,-73.94925,69,3,11,1.45,2,12.8038,0.457534247,14,0.24513002,0,0,1,0,0,0,1,0
30232758,40.69344,-73.92245,175,5,20,2.84,1,13.4682,0.032876712,7,0.26593135,0,1,0,0,0,1,0,0
30233548,40.82206,-73.95573,50,7,35,4.73,6,12.8038,0.030136986,12,0.10749173,0,0,1,0,0,0,1,0
30234593,40.65236,-73.94965,38,2,9,1.58,3,10.4991,0.978082192,8,0.10373101,0,1,0,0,0,0,1,0
30235085,40.6475,-74.00786,64,5,8,1.22,1,9.9778,0,8,0.1499187,0,1,0,0,0,1,0,0
30235118,40.68176,-73.91435,40,2,6,1.67,10,17.891,0.994520548,60,0.22105526,0,1,0,0,0,0,1,0
30235273,40.68197,-73.91235,40,2,11,3.17,10,17.891,0.868493151,5,0.11960176,0,1,0,0,0,0,1,0
30235341,40.6818,-73.9139,55,2,5,1.7,10,17.891,0.893150685,37,0.19801168,0,1,0,0,0,0,1,0
30235404,40.68105,-73.91256,40,2,7,2.69,10,17.891,0.967123288,4,0.16850444,0,1,0,0,0,0,1,0
30235482,40.68052,-73.91216,45,2,5,1.36,10,17.891,0.991780822,4,0.15051068,0,1,0,0,0,0,1,0
30235527,40.68249,-73.91276,50,3,3,0.73,10,17.891,0.912328767,65,0.12701592,0,1,0,0,0,0,1,0
30236202,40.69347,-73.92448,99,2,12,1.71,2,13.4682,0.126027397,24,0.21213359,0,1,0,0,0,1,0,0
30243242,40.6932,-73.94897,250,5,4,0.55,1,17.0945,0,172,0.09782989,0,1,0,0,0,1,0,0
30244166,40.75248,-73.97017,200,4,8,1.1,1,14.1041,0.994520548,45,0.31576966,0,0,1,0,0,1,0,0
30246118,40.66166,-73.94084,70,1,19,2.57,5,11.4804,0.545205479,9,0.52410006,0,1,0,0,0,0,1,0
30246323,40.75844,-73.98965,200,2,13,1.82,3,123.5776,0.61369863,33,0.07806583,0,0,1,0,0,0,1,0
30246807,40.66225,-73.94126,74,1,20,2.83,5,11.4804,0.342465753,16,0.49774949,0,1,0,0,0,0,1,0
30247044,40.7247,-73.95378,88,7,1,0.15,1,14.1874,0,198,0.13687246,0,1,0,0,0,0,1,0
30247719,40.66199,-73.94135,70,1,12,1.86,5,11.4804,0.326027397,9,0.49467389,0,1,0,0,0,0,1,0
30248002,40.66191,-73.94137,70,1,7,0.96,5,11.4804,0.432876712,17,0.49426369,0,1,0,0,0,0,1,0
30248715,40.76732,-73.95179,150,1,4,0.59,1,10.9143,0.134246575,34,0.35883197,0,0,1,0,0,1,0,0
30249168,40.77642,-73.97987,150,3,3,0.42,1,8.7699,0,188,0.17796972,0,0,1,0,0,1,0,0
30249944,40.70897,-73.92198,60,1,1,0.14,1,13.4682,0,214,0.16989954,0,1,0,0,0,0,1,0
30250766,40.61438,-74.0664,138,1,51,7.18,1,7.4154,0.797260274,7,1.87017317,0,0,0,0,1,1,0,0
30251543,40.78139,-73.94678,150,30,1,0.14,1,10.9143,0.4,209,0.19656497,0,0,1,0,0,1,0,0
30251760,40.82582,-73.94276,82,1,6,1.94,1,12.8038,0.493150685,16,0.10043073,0,0,1,0,0,0,1,0
30252034,40.76127,-73.95034,90,1,46,6.3,1,8.3745,0.073972603,8,0.20937013,0,0,1,0,0,0,1,0
30252158,40.64249,-73.97559,56,3,1,0.15,1,5.2095,0.128767123,197,0.24898156,0,1,0,0,0,0,1,0
30252251,40.69051,-73.98398,249,1,20,2.82,1,22.5122,0.106849315,13,0.05684727,0,1,0,0,0,0,1,0
30252654,40.72097,-73.99274,120,3,6,0.85,1,18.5259,0,183,0.07484793,0,0,1,0,0,0,1,0
30253236,40.84378,-73.84469,670,1,2,0.34,1,9.7146,0.487671233,100,0.28269961,1,0,0,0,0,1,0,0
30253910,40.71146,-73.95632,55,1,27,3.65,3,11.0839,0,19,0.22617744,0,1,0,0,0,0,1,0
30254229,40.67339,-73.91415,149,3,31,4.63,1,17.891,0.61369863,2,0.35985482,0,1,0,0,0,1,0,0
30254869,40.75149,-73.87872,100,2,16,2.55,1,8.253,0.367123288,2,0.23916277,0,0,0,1,0,0,1,0
30255002,40.73949,-73.98552,210,2,6,1.58,1,21.5079,0.024657534,2,0.06209637,0,0,1,0,0,1,0,0
30255064,40.72457,-73.95435,100,60,1,0.77,1,14.1874,0.602739726,39,0.16600439,0,1,0,0,0,1,0,0
30255425,40.67947,-73.97806,45,10,1,0.16,2,12.441,0.684931507,189,0.18688555,0,1,0,0,0,0,1,0
30255625,40.71174,-73.94767,45,1,7,0.97,1,11.0839,0,199,0.20916038,0,1,0,0,0,0,1,0
30256311,40.66146,-73.85638,207,1,13,1.84,1,10.0048,0.947945205,16,1.16524862,0,0,0,1,0,1,0,0
30256944,40.76689,-73.87661,99,1,14,7.12,1,8.253,0.378082192,4,1.27249527,0,0,0,1,0,1,0,0
30256952,40.73888,-73.8206,45,1,33,4.48,5,7.9745,0.219178082,8,1.50961439,0,0,0,1,0,0,1,0
30257236,40.67672,-73.95839,80,2,11,2.5,1,11.3065,0.076712329,7,0.14002238,0,1,0,0,0,0,1,0
30262760,40.67797,-73.90924,35,1,11,1.51,17,17.891,0.243835616,29,0.14410898,0,1,0,0,0,0,0,1
30264393,40.66522,-73.88686,50,1,20,2.82,5,19.2278,0.169863014,39,0.13498965,0,1,0,0,0,0,1,0
30264512,40.66547,-73.8891,40,1,9,2.11,5,19.2278,0.175342466,18,0.01632329,0,1,0,0,0,0,1,0
30264608,40.74277,-74.00204,315,2,15,2.09,1,22.9773,1,4,0.13052529,0,0,1,0,0,1,0,0
30265098,40.66383,-73.94907,50,12,2,0.32,1,11.4804,0,55,0.11340446,0,1,0,0,0,0,1,0
30266212,40.68245,-73.95223,89,1,3,0.45,1,17.0945,0.131506849,79,0.16771986,0,1,0,0,0,0,1,0
30267337,40.72866,-74.0013,258,2,4,0.61,1,24.6521,0.02739726,42,0.21066675,0,0,1,0,0,1,0,0
30268281,40.69576,-73.93254,150,30,2,0.27,1,13.4682,0.391780822,192,0.1893723,0,1,0,0,0,0,1,0
30268592,40.75926,-73.94006,120,1,1,0.16,1,8.3745,0,188,0.39261088,0,0,0,1,0,1,0,0
30268825,40.72129,-73.99271,250,5,1,0.4,1,18.5259,0.238356164,75,0.09197574,0,0,1,0,0,1,0,0
30269171,40.79853,-73.93327,75,30,1,0.59,1,23.5629,0,51,0.43678726,0,0,1,0,0,1,0,0
30269789,40.86171,-73.92945,65,4,1,0.16,1,11.3035,0.035616438,189,0.22011258,0,0,1,0,0,0,1,0
30270320,40.70268,-73.93185,40,1,24,3.46,1,13.4682,0.054794521,18,0.24849679,0,1,0,0,0,0,1,0
30272428,40.63685,-73.93094,50,4,12,1.78,4,10.4991,0.169863014,35,0.91341455,0,1,0,0,0,0,1,0
30272473,40.74941,-73.99589,139,1,20,2.74,1,123.5776,0.97260274,7,0.20079752,0,0,1,0,0,1,0,0
30272649,40.80855,-73.93841,232,23,1,0.16,1,23.5629,0,184,0.30675607,0,0,1,0,0,1,0,0
30273223,40.58889,-73.94797,32,1,50,6.67,3,7.027,0.22739726,3,0.35793124,0,1,0,0,0,0,1,0
30273310,40.63574,-74.03102,85,365,1,0.14,4,6.2414,0.517808219,206,0.40439753,0,1,0,0,0,0,1,0
30273352,40.83956,-73.94102,135,1,13,2,1,10.1224,0,18,0.08278813,0,0,1,0,0,1,0,0
30274568,40.86184,-73.92757,65,5,2,0.32,2,11.3035,1,72,0.13938272,0,0,1,0,0,0,1,0
30275273,40.68824,-73.95047,34,1,3,0.43,1,17.0945,0,189,0.18628817,0,1,0,0,0,0,1,0
30279712,40.65265,-73.91233,91,2,13,2.52,1,10.4991,0.835616438,9,0.64634632,0,1,0,0,0,1,0,0
30281771,40.67992,-73.99282,100,4,2,0.31,1,9.0278,0.095890411,74,0.11410961,0,1,0,0,0,1,0,0
30282074,40.76052,-73.99241,109,2,7,0.94,1,44.8156,0.02739726,37,0.26176163,0,0,1,0,0,0,1,0
30283630,40.69657,-73.93536,50,21,1,0.86,1,20.5032,0.02739726,35,0.04518428,0,1,0,0,0,0,1,0
30283940,40.7425,-73.97704,250,3,1,0.16,1,14.1041,0,189,0.36101414,0,0,1,0,0,1,0,0
30284324,40.77754,-73.95114,55,1,66,9.12,2,10.9143,0.846575342,8,0.03973631,0,0,1,0,0,0,0,1
30285558,40.77497,-73.98788,137,3,8,1.21,2,8.7699,0,110,0.31496644,0,0,1,0,0,1,0,0
30285772,40.70247,-73.90474,45,2,8,1.08,1,7.9676,0.005479452,13,0.15208854,0,0,0,1,0,0,1,0
30286108,40.68243,-73.95697,139,2,2,0.31,1,17.0945,0,79,0.07259725,0,1,0,0,0,1,0,0
30287525,40.82521,-73.94037,97,2,2,0.27,1,15.3365,0,212,0.1968378,0,0,1,0,0,1,0,0
30288068,40.81486,-73.93941,70,1,1,1,1,15.3365,0.016438356,15,0.08335802,0,0,1,0,0,1,0,0
30288537,40.73807,-74.00468,80,4,10,1.43,1,24.6521,0.071232877,9,0.16101199,0,0,1,0,0,0,1,0
30289305,40.81051,-73.94014,100,1,8,1.26,3,15.3365,0.693150685,36,0.25816968,0,0,1,0,0,0,1,0
30289333,40.77262,-73.9501,220,4,2,0.28,1,10.9143,0,181,0.37129651,0,0,1,0,0,1,0,0
30290307,40.72607,-74.00166,299,4,2,0.32,1,20.7862,0.42739726,52,0.10943128,0,0,1,0,0,1,0,0
30291283,40.72861,-73.97734,160,1,4,0.55,1,16.1427,0.112328767,35,0.27965214,0,0,1,0,0,1,0,0
30291704,40.58952,-74.15587,119,2,17,3.13,1,6.4194,0.479452055,4,6.81936228,0,0,0,0,1,1,0,0
30292232,40.72447,-73.94458,70,30,2,0.33,1,14.1874,0,169,0.34586867,0,1,0,0,0,1,0,0
30292454,40.69319,-73.96093,41,1,1,0.45,2,17.0945,0.142465753,65,0.30019226,0,1,0,0,0,0,1,0
30293230,40.70916,-73.96252,70,4,13,1.85,2,11.0839,0.767123288,18,0.2513755,0,1,0,0,0,0,1,0
30293266,40.67727,-73.90663,48,1,63,8.51,5,17.891,0.632876712,6,0.10053332,0,1,0,0,0,0,1,0
30293282,40.67627,-73.90795,48,1,57,7.57,5,17.891,0.545205479,5,0.19811623,0,1,0,0,0,0,1,0
30293824,40.79855,-73.9717,75,1,16,2.13,1,9.5529,0.01369863,66,0.18438737,0,0,1,0,0,1,0,0
30294144,40.67612,-73.90813,48,1,21,3.04,5,17.891,0.690410959,5,0.21209864,0,1,0,0,0,0,1,0
30294243,40.71069,-73.94106,100,5,8,1.21,1,11.0839,0,24,0.06775808,0,1,0,0,0,0,1,0
30295136,40.73237,-73.98495,225,7,1,0.16,1,16.1427,0.419178082,189,0.04737092,0,0,1,0,0,1,0,0
30295136,40.73237,-73.98495,225,7,1,0.16,1,16.1427,0.419178082,189,0.04737092,0,0,1,0,0,1,0,0
30295136,40.73237,-73.98495,225,7,1,0.16,1,21.5079,0.419178082,189,0.04737092,0,0,1,0,0,1,0,0
30295136,40.73237,-73.98495,225,7,1,0.16,1,21.5079,0.419178082,189,0.04737092,0,0,1,0,0,1,0,0
30295374,40.6985,-73.93578,80,1,1,0.16,1,13.4682,0,189,0.09022482,0,1,0,0,0,0,1,0
30295881,40.717,-73.99717,100,3,1,0.13,1,18.5259,0.24109589,225,0.16092473,0,0,1,0,0,0,1,0
30296033,40.80446,-73.95567,47,5,3,0.42,1,19.6512,0,52,0.06146766,0,0,1,0,0,0,1,0
30296168,40.69118,-73.9083,35,2,34,4.95,2,13.4682,0.306849315,8,0.27773438,0,1,0,0,0,0,1,0
30296204,40.7198,-73.95813,300,3,7,1.11,1,14.1874,0.460273973,50,0.19641394,0,1,0,0,0,1,0,0
30296768,40.6772,-73.94442,60,2,18,3.38,1,11.3065,0,45,0.264357,0,1,0,0,0,0,1,0
30297696,40.6848,-73.96614,125,3,2,0.27,1,18.9222,0,225,0.10699921,0,1,0,0,0,1,0,0
30299604,40.71478,-74.01161,280,3,4,0.55,1,20.7862,0.898630137,45,0.13186571,0,0,1,0,0,1,0,0
30307691,40.72445,-73.98922,195,1,12,1.61,1,16.1427,0.232876712,9,0.08138875,0,0,1,0,0,0,1,0
30308289,40.80177,-73.9693,225,3,15,2.39,1,9.5529,0.068493151,17,0.1671082,0,0,1,0,0,1,0,0
30310098,40.82251,-73.9512,112,1,5,0.67,1,12.8038,0,191,0.13403694,0,0,1,0,0,0,1,0
30310318,40.73872,-73.82863,29,1,49,7.14,1,7.7702,0.460273973,2,1.41090562,0,0,0,1,0,0,1,0
30310672,40.78748,-73.94779,399,6,15,2.14,1,12.5434,0.128767123,15,0.21203521,0,0,1,0,0,0,1,0
30310984,40.68677,-73.95522,125,1,9,1.36,1,17.0945,0.526027397,24,0.2158972,0,1,0,0,0,1,0,0
30311572,40.81403,-73.94957,200,1,7,0.99,1,15.3365,0.432876712,50,0.24720917,0,0,1,0,0,1,0,0
30312506,40.75907,-73.99558,265,1,18,2.55,1,22.9773,0.126027397,9,0.32917899,0,0,1,0,0,1,0,0
30312515,40.84556,-73.94025,150,6,1,0.16,1,10.1224,0.706849315,187,0.12925917,0,0,1,0,0,1,0,0
30312807,40.77556,-73.90866,60,3,6,0.84,1,8.3745,0.117808219,21,0.18024926,0,0,0,1,0,0,1,0
30313903,40.66661,-73.95301,125,3,4,0.63,1,11.4804,0,9,0.15425764,0,1,0,0,0,1,0,0
30313929,40.71679,-73.95644,150,1,4,1.18,1,14.1874,0.243835616,9,0.02894678,0,1,0,0,0,0,1,0
30314761,40.6188,-73.95417,54,2,3,0.48,1,7.5312,0.175342466,38,0.28312307,0,1,0,0,0,0,1,0
30315498,40.6753,-73.96768,95,30,1,0.14,1,11.3065,0.6,215,0.17174232,0,1,0,0,0,1,0,0
30315829,40.73468,-73.95418,149,5,2,0.32,1,14.1874,0,24,0.23533591,0,1,0,0,0,1,0,0
30315979,40.69091,-73.97202,119,2,28,3.94,1,18.9222,0.008219178,10,0.31470917,0,1,0,0,0,0,1,0
30316546,40.76136,-73.99205,90,4,26,4.29,1,44.8156,0.761643836,8,0.30417109,0,0,1,0,0,0,1,0
30316570,40.77655,-73.94787,264,1,49,6.87,1,10.9143,0.810958904,8,0.22323395,0,0,1,0,0,1,0,0
30319473,40.64456,-74.00839,28,10,1,0.16,1,9.9778,0,187,0.29805202,0,1,0,0,0,0,1,0
30319831,40.71217,-73.94396,80,1,33,4.97,1,11.0839,0.41369863,4,0.16565508,0,1,0,0,0,0,1,0
30320090,40.74475,-73.98337,145,1,51,7.39,2,123.5776,0.079452055,16,0.11396986,0,0,1,0,0,0,1,0
30320921,40.76194,-73.91255,89,2,15,2.07,3,8.3745,0.035616438,123,0.39047815,0,0,0,1,0,0,1,0
30321082,40.70855,-73.96782,120,29,1,0.77,7,11.0839,0,39,0.52342735,0,1,0,0,0,1,0,0
30321542,40.70463,-73.91183,190,3,1,0.16,2,7.9676,0,189,0.25183266,0,0,0,1,0,1,0,0
